,date,tic,open,high,low,close,volume,day
20767,2017-09-05,600028.SH,4.7035,4.7272,4.6876,4.7114,993463.37,1
20768,2017-09-05,600030.SH,17.2065,17.3483,17.1498,17.197,820432.38,1
20769,2017-09-05,600031.SH,7.3196,7.3762,7.263,7.3479,656903.56,1
20770,2017-09-05,600036.SH,24.6039,25.0337,24.4575,25.0063,405732.9,1
20771,2017-09-05,600048.SH,9.0458,9.3196,9.0458,9.2931,790207.61,1
20772,2017-09-05,600050.SH,7.8478,7.8478,7.6917,7.7014,3083360.8,1
20773,2017-09-05,600104.SH,25.2205,25.4519,25.2205,25.2977,136835.3,1
20774,2017-09-06,600000.SH,11.8233,11.8779,11.7414,11.796,338235.76,2
20775,2017-09-06,600009.SH,37.6973,38.2709,37.6973,38.2418,37822.96,2
20776,2017-09-06,600016.SH,6.0571,6.0571,6.0065,6.021,715322.29,2
20777,2017-09-06,600028.SH,4.7114,4.7668,4.7035,4.751,1250427.4,2
20778,2017-09-06,600030.SH,17.1025,17.1876,16.9134,17.1214,1048119.37,2
20779,2017-09-06,600031.SH,7.3101,7.3762,7.263,7.3384,606557.55,2
20780,2017-09-06,600036.SH,24.9514,24.9514,24.4941,24.5856,329486.66,2
20781,2017-09-06,600048.SH,9.2401,9.3285,9.1871,9.2666,461818.14,2
20782,2017-09-06,600050.SH,7.6624,7.76,7.5648,7.6917,2972054.44,2
20783,2017-09-06,600104.SH,25.2634,25.3662,25.0063,25.0577,214062.68,2
20784,2017-09-07,600000.SH,11.7778,11.8506,11.6685,11.6958,382247.82,3
20785,2017-09-07,600009.SH,38.2904,39.7781,38.1251,39.6614,94366.83,3
20786,2017-09-07,600016.SH,6.0426,6.0426,5.9921,5.9921,591909.05,3
20787,2017-09-07,600028.SH,4.7589,4.7668,4.7193,4.7193,1023209.73,3
20788,2017-09-07,600030.SH,17.1214,17.2821,16.9512,16.9701,842595.58,3
20789,2017-09-07,600031.SH,7.3384,7.461,7.3101,7.3856,642123.8,3
20790,2017-09-07,600036.SH,24.6039,24.6039,24.0642,24.1008,466756.59,3
20791,2017-09-07,600048.SH,9.3285,9.8232,9.3196,9.6288,1889732.76,3
20792,2017-09-07,600050.SH,7.6722,7.799,7.5941,7.721,2782656.12,3
20793,2017-09-07,600104.SH,25.152,25.1948,24.9634,25.0834,128091.8,3
20794,2017-09-08,600000.SH,11.6958,11.9416,11.6776,11.8597,647780.87,4
20795,2017-09-08,600009.SH,39.8558,41.6352,39.6808,41.2171,101071.95,4
20796,2017-09-08,600016.SH,6.0065,6.0354,5.9849,5.9921,469384.1,4
20797,2017-09-08,600028.SH,4.7193,4.7431,4.7114,4.7193,579252.18,4
20798,2017-09-08,600030.SH,17.0458,17.0458,16.7527,16.8,796525.94,4
20799,2017-09-08,600031.SH,7.395,7.4516,7.329,7.3573,470935.2,4
20800,2017-09-08,600036.SH,24.1099,24.3295,24.0459,24.1282,290972.13,4
20801,2017-09-08,600048.SH,9.6288,9.9027,9.4875,9.7702,1198734.32,4
20802,2017-09-08,600050.SH,7.6722,7.7014,7.5355,7.555,2214942.82,4
20803,2017-09-08,600104.SH,25.1348,25.2034,24.9206,25.0406,131289.12,4
20804,2017-09-11,600000.SH,11.9689,11.9689,11.7869,11.8233,522347.35,0
20805,2017-09-11,600009.SH,41.2171,41.431,39.9336,40.0795,62018.13,0
20806,2017-09-11,600016.SH,6.0137,6.0426,5.9993,6.0137,549936.36,0
20807,2017-09-11,600028.SH,4.7035,4.7431,4.6956,4.7351,768647.67,0
20808,2017-09-11,600030.SH,16.7338,16.9891,16.696,16.8094,754615.64,0
20809,2017-09-11,600031.SH,7.3384,7.3384,7.2158,7.263,702574.94,0
20810,2017-09-11,600036.SH,24.3295,24.5947,23.8904,23.9453,467592.79,0
20811,2017-09-11,600048.SH,9.8497,9.9203,9.5228,9.6288,1026657.07,0
20812,2017-09-11,600050.SH,7.5257,7.5648,7.3208,7.3598,4365453.49,0
20813,2017-09-11,600104.SH,25.0234,25.4176,24.9463,25.2034,183965.28,0
20814,2017-09-12,600000.SH,11.8324,11.8688,11.7505,11.8688,510123.22,1
20815,2017-09-12,600009.SH,40.2837,40.7212,39.4961,40.1864,44702.52,1
20816,2017-09-12,600016.SH,6.021,6.0282,5.9849,6.0137,628492.82,1
20817,2017-09-12,600028.SH,4.7351,4.7431,4.7035,4.7193,789925.02,1
20818,2017-09-12,600030.SH,16.8756,17.2254,16.8378,16.9323,1268276.54,1
20819,2017-09-12,600031.SH,7.263,7.2724,7.1686,7.2158,646407.52,1
20820,2017-09-12,600036.SH,24.0368,24.2289,23.7441,24.1831,426202.26,1
20821,2017-09-12,600048.SH,9.6112,9.6818,9.3903,9.461,794992.89,1
20822,2017-09-12,600050.SH,7.3793,7.4574,7.3305,7.3988,2952439.61,1
20823,2017-09-12,600104.SH,25.3576,25.7776,25.2634,25.5976,286658.86,1
